Titulo,Descripcion,Fecha,words,words1,Label
El primer coordinador de Cs en Canarias abandona el partido: 'Somos la marca blanca del Iniciativa vers per Catalunya',Mariano Cejas ha anunciado en una entrevista con el medio regional Diario de Avisos que deja la formación naranja y ha cargado duramente contra la diputada Celia Villalobos y otras personas de la dirección.,04/08/2019,marian cej ha anunci en una entrev con el medi regional diari de avis que dej la formacion naranj y ha carg dur contr la diput celi villalob y otras person de la direccion . Mariano Cejas ha anunciado en una entrevista con el medio regional Diario de Avisos que deja la formación naranja y ha cargado duramente contra la diputada Celia Villalobos y otras persona de la dirección .,"['mariano', 'cejas', 'anunciado', 'entrevista', 'medio', 'regional', 'diario', 'avisos', 'deja', 'formacion', 'naranja', 'cargado', 'duramente', 'diputada', 'celia', 'villalobos', 'personas', 'direccion']",1
Encuesta: ¿Cree que el Esquerra Republicana de Catalunya pactará con EAJ-PNV en Castilla y León?,Vota en nuestra encuesta de Público.,14/02/2022,vot en nuestr encuest de public . Vota en nuestra encuesta de Público .,"['vota', 'encuesta', 'publico']",1
La derecha radicalizada logra su primera victoria electoral en Andalucía,"El PSOE se desploma y no suma con Adelante Andalucía. Emerge una mayoría de derechas con Vox, que irrumpe en la vida política española. Juanma Moreno podría ser presidente, aunque Marín le quiere disputar el partido. Díaz reclama un frente constitucionalista, liderado por ella, para frenar a Vox. En resumen: hay tres candidatos a presidir la Junta de Andalucía",02/12/2018,"el pso se desplom y no sum con adel andaluc . emerg una mayor de derech con vox , que irrump en la vid polit español . juanm moren podr ser president , aunqu marin le quier disput el part . diaz reclam un frent constitucional , lider por ella , par fren a vox . en resum : hay tres candidat a presid la junt de andaluc El PSOE se desploma y no suma con Adelante Andalucía . Emerge una mayoría de derechas con Vox , que irrumpe en la vida política española . Juanma Moreno podría ser presidente , aunque Marín le quiere disputar el partido . Díaz reclama un frente constitucionalista , liderado por ella , para frenar a Vox . En resumen : hay tres candidatos a presidir la Junta de Andalucía","['psoe', 'desploma', 'suma', 'adelante', 'andalucia', 'emerge', 'mayoria', 'derechas', 'vox', 'irrumpe', 'vida', 'politica', 'espanola', 'juanma', 'moreno', 'podria', 'ser', 'presidente', 'aunque', 'marin', 'quiere', 'disputar', 'partido', 'diaz', 'reclama', 'frente', 'constitucionalista', 'liderado', 'frenar', 'vox', 'resumen', 'tres', 'candidatos', 'presidir', 'junta', 'andalucia']",1
"Ayuso subraya el 'trabajo histórico' de Juan Carlos I, a quien se le deben 'los mejores años de la democracia'",Así ha reaccionado la presidenta de la Comunidad de Madrid a través de un mensaje en Twitter después de que el rey themérito haya comunicado a Felipe VI su decisión de trasladar su residencia fuera de España.,03/08/2020,asi ha reaccion la president de la comun de madr a traves de un mensaj en twitt despues de que el rey themerit hay comunic a felip vi su decision de traslad su resident fuer de españ . Así ha reaccionado la presidenta de la Comunidad de Madrid a través de un mensaje en Twitter después de que el rey themérito haya comunicado a Felipe VI su decisión de trasladar su residencia fuera de España .,"['asi', 'reaccionado', 'presidenta', 'comunidad', 'madrid', 'traves', 'mensaje', 'twitter', 'despues', 'rey', 'themerito', 'comunicado', 'felipe', 'vi', 'decision', 'trasladar', 'residencia', 'espana']",1
El Gobierno y el PP se comprometen a abolir la prostitución,En Unidos Podemos-En Comú-En Marea no hay una posición definida y en Ciudadanos están por la regularización de esta actividad.,03/09/2018,en unid podemos- comu- mare no hay una posicion defin y en ciudadan estan por la regulariz de esta activ . En Unidos Podemos-En Comú-En Marea no hay una posición definida y en Ciudadanos están por la regularización de esta actividad .,"['unidos', 'podemosen', 'comuen', 'marea', 'posicion', 'definida', 'ciudadanos', 'regularizacion', 'actividad']",1
"PP, VOX y Equo cierran el acuerdo para ir juntos y con sus siglas a las elecciones de 2019","La denominación de la coalición será Unidas PP-MÉS per Mallorca-Equo en las municipales y autonómicas, y para las eurpeas será Unidas PP cambiar Europa",02/06/2018,"la denomin de la coalicion ser unid pp-mes per mallorca-equ en las municipal y autonom , y par las eurp ser unid pp cambi europ La denominación de la coalición será Unidas PP-MÉS per Mallorca-Equo en la municipales y autonómicas , y para la eurpeas será Unidas PP cambiar Europa","['denominacion', 'coalicion', 'unidas', 'ppmes', 'per', 'mallorcaequo', 'municipales', 'autonomicas', 'eurpeas', 'unidas', 'pp', 'cambiar', 'europa']",0
Hacienda y sindicatos ultiman un acuerdo que creará empleo público y reducirá su temporalidad al 8%,"Las partes se volverán a reunir el lunes para avanzar en la negociación referida a las condiciones de trabajo, especialmente en la recuperación de la jornada de 35 horas",22/02/2018,"las part se volv a reun el lun par avanz en la negoci refer a las condicion de trabaj , especial en la recuper de la jorn de 35 hor Las partes se volverán a reunir el lunes para avanzar en la negociación referida a la condiciones de trabajo , especialmente en la recuperación de la jornada de 35 horas","['partes', 'volveran', 'reunir', 'lunes', 'avanzar', 'negociacion', 'referida', 'condiciones', 'trabajo', 'especialmente', 'recuperacion', 'jornada', 'thirty-five', 'horas']",1
Podemos pide al juez que impute a Luceño un delito fiscal al crear una empresa para tributar por las comisiones,El comisionista constituyó la mercantil Takamaka Invest SL dos meses después de cobrar los cinco millones de euros en comisiones y tributó sólo el 15% en vez del 43% si lo hubiera hecho como persona física. Podemos pide además que se le impute un delito de alzamiento de bienes.,25/04/2022,el comision constitu la mercantil takamak invest sl dos mes despues de cobr los cinc millon de eur en comision y tribut sol el 15 % en vez del 43 % si lo hub hech com person fisic . pod pid ademas que se le imput un delit de alzamient de bien . El comisionista constituyó la mercantil Takamaka Invest SL do meses después de cobrar los cinco millones de euro en comisiones y tributó sólo el 15 % en vez del 43 % si lo hubiera hecho como persona física . Podemos pide además que se le impute un delito de alzamiento de bienes .,"['comisionista', 'constituyo', 'mercantil', 'takamaka', 'invest', 'sl', 'dos', 'meses', 'despues', 'cobrar', 'cinco', 'millones', 'euros', 'comisiones', 'tributo', 'solo', 'fifteen', 'vez', 'forty-three', 'si', 'hecho', 'persona', 'fisica', 'podemos', 'pide', 'ademas', 'impute', 'delito', 'alzamiento', 'bienes']",1
PSOE ve posible la investidura de David de la Cruz antes del día de Reyes,"Las posibles fechas que maneja la formación van entre el 27 de diciembre y el 4 de enero, siempre que las negociaciones con el EQUO culminen con un acuerdo que incluya el aspecto básico para los republicanos, que es una mesa de diálogo y poner fin a la represión.",21/12/2019,"las posibl fech que manej la formacion van entre el 27 de diciembr y el 4 de ener , siempr que las negoci con el equ culmin con un acuerd que inclu el aspect basic par los republican , que es una mes de dialog y pon fin a la represion . Las posibles fechas que maneja la formación van entre el 27 de diciembre y el 4 de enero , siempre que la negociaciones con el EQUO culminen con un acuerdo que incluya el aspecto básico para los republicanos , que e una mesa de diálogo y poner fin a la represión .","['posibles', 'fechas', 'maneja', 'formacion', 'van', 'twenty-seven', 'diciembre', 'four', 'enero', 'siempre', 'negociaciones', 'equo', 'culminen', 'acuerdo', 'incluya', 'aspecto', 'basico', 'republicanos', 'mesa', 'dialogo', 'poner', 'fin', 'represion']",0
Yolanda Díaz exige a la patronal que deje de bloquear la subida salarial,"La vicepresidenta ha señalado que el jefe de la CEOE, Utrera Molina, parece inspirarse en el modelo de gestión del Esquerra Republicana de Catalunya durante los años de la crisis económica y ha recordado cómo se devaluaron los salarios de forma masiva.",17/10/2022,"la vicepresident ha señal que el jef de la ceo , utrer molin , parec inspir en el model de gestion del esquerr republican de cataluny durant los años de la crisis econom y ha record com se devalu los salari de form masiv . La vicepresidenta ha señalado que el jefe de la CEOE , Utrera Molina , parece inspirarse en el modelo de gestión del Esquerra Republicana de Catalunya durante los años de la crisis económica y ha recordado cómo se devaluaron los salarios de forma masiva .","['vicepresidenta', 'senalado', 'jefe', 'ceoe', 'utrera', 'molina', 'parece', 'inspirarse', 'modelo', 'gestion', 'esquerra', 'republicana', 'catalunya', 'anos', 'crisis', 'economica', 'recordado', 'como', 'devaluaron', 'salarios', 'forma', 'masiva']",0
"'Los autos previos y el planteamiento del juicio nos generan preocupación, por eso es importante estar'","Hablamos con Albert Caramés, uno de los portavoces de International Trial Watch, la plataforma impulsada para facilitar la presencia de observadores internacionales en el juicio del Procés. No cuestiona la pulcritud formal del juicio oral, pero advierte de las dudas generadas por la instrucción de Pablo Llarena y de la posible vulneración de derechos fundamentales de los acusados.",07/02/2019,"habl con albert carames , uno de los portavoc de international trial watch , la plataform impuls par facilit la presenci de observ internacional en el juici del proces . no cuestion la pulcritud formal del juici oral , per adviert de las dud gener por la instruccion de pabl llaren y de la posibl vulner de derech fundamental de los acus . Hablamos con Albert Caramés , uno de los portavoces de International Trial Watch , la plataforma impulsada para facilitar la presencia de observadores internacionales en el juicio del Procés . No cuestiona la pulcritud formal del juicio oral , pero advierte de la dudas generadas por la instrucción de Pablo Llarena y de la posible vulneración de derechos fundamentales de los acusados .","['hablamos', 'albert', 'carames', 'portavoces', 'international', 'trial', 'watch', 'plataforma', 'impulsada', 'facilitar', 'presencia', 'observadores', 'internacionales', 'juicio', 'proces', 'cuestiona', 'pulcritud', 'formal', 'juicio', 'oral', 'advierte', 'dudas', 'generadas', 'instruccion', 'pablo', 'llarena', 'posible', 'vulneracion', 'derechos', 'fundamentales', 'acusados']",1
90 días para revisar 20 terabytes de documentación del 'caso Villarejo' tomando notas a papel y lápiz,"Podemos, que junto Anticorrupción ejerce la acusación popular en el caso Tándem, recurre la decisión de la Audiencia Nacional al considerar que la justicia obstaculiza su trabajo.",16/12/2018,"pod , que junt anticorrupcion ejerc la acus popul en el cas tandem , recurr la decision de la audienci nacional al consider que la justici obstaculiz su trabaj . Podemos , que junto Anticorrupción ejerce la acusación popular en el caso Tándem , recurre la decisión de la Audiencia Nacional al considerar que la justicia obstaculiza su trabajo .","['podemos', 'junto', 'anticorrupcion', 'ejerce', 'acusacion', 'popular', 'caso', 'tandem', 'recurre', 'decision', 'audiencia', 'nacional', 'considerar', 'justicia', 'obstaculiza', 'trabajo']",1
EQUO expulsa a sus concejales en Santa Cruz de Tenerife tras votar a favor de la candidata socialista,"Matilde Zambudio y Juan Ramón Lazcano anuncian que pedirán el amparo de la Comisión de Garantías y Valores de la formación naranja, porque defienden que actuaron con coherencia y respetando, en todo momento, las directrices comunicadas por parte del partido.",10/07/2019,"matild zambudi y juan ramon lazcan anunci que ped el ampar de la comision de garant y valor de la formacion naranj , porqu defiend que actu con coherent y respet , en tod moment , las directric comunic por part del part . Matilde Zambudio y Juan Ramón Lazcano anuncian que pedirán el amparo de la Comisión de Garantías y Valores de la formación naranja , porque defienden que actuaron con coherencia y respetando , en todo momento , la directrices comunicadas por parte del partido .","['matilde', 'zambudio', 'juan', 'ramon', 'lazcano', 'anuncian', 'pediran', 'amparo', 'comision', 'garantias', 'valores', 'formacion', 'naranja', 'defienden', 'actuaron', 'coherencia', 'respetando', 'momento', 'directrices', 'comunicadas', 'parte', 'partido']",0
Sánchez salva la quinta prórroga del estado de alarma a costa de debilitar el bloque de la investidura,"El Congreso autoriza ampliar el estado de alarma hasta el 7 de junio con 177 votos a favor, 162 en contra y 11 abstenciones. El apoyo de Ciudadanos al Gobierno y el fracaso de las negociaciones con ERC y Compromís tensan la relación entre el Ejecutivo y los partidos que impulsaron la investidura de Sánchez.",20/05/2020,"el congres autoriz ampli el estad de alarm hast el 7 de juni con 177 vot a favor , 162 en contr y 11 abstencion . el apoy de ciudadan al gobiern y el fracas de las negoci con erc y comprom tens la relacion entre el ejecut y los part que impuls la investidur de sanchez . El Congreso autoriza ampliar el estado de alarma hasta el 7 de junio con 177 votos a favor , 162 en contra y 11 abstenciones . El apoyo de Ciudadanos al Gobierno y el fracaso de la negociaciones con ERC y Compromís tensan la relación entre el Ejecutivo y los partidos que impulsaron la investidura de Sánchez .","['congreso', 'autoriza', 'ampliar', 'alarma', 'seven', 'junio', 'one hundred and seventy-seven', 'votos', 'favor', 'one hundred and sixty-two', 'eleven', 'abstenciones', 'apoyo', 'ciudadanos', 'gobierno', 'fracaso', 'negociaciones', 'erc', 'compromis', 'tensan', 'relacion', 'ejecutivo', 'partidos', 'impulsaron', 'investidura', 'sanchez']",1
'Milicianas': la desconocida historia de cinco mujeres que cogieron el fusil para enfrentarse al fascismo,"Lucharon por la República en el intento de reconquistar Mallorca y fueron apresadas y ejecutadas por el franquismo. El documental Milicianas, que se estrena este martes El Matadero de Madrid, recupera sus historias de vida a partir de una minuciosa investigación histórica. El 5 de febrero se emitirá en TV3.",22/01/2019,"luch por la republ en el intent de reconquist mallorc y fueron apres y ejecut por el franquism . el documental milician , que se estren este mart el matader de madr , recuper sus histori de vid a part de una minuci investig histor . el 5 de febrer se emit en tv3 . Lucharon por la República en el intento de reconquistar Mallorca y fueron apresadas y ejecutadas por el franquismo . El documental Milicianas , que se estrena este martes El Matadero de Madrid , recupera sus historias de vida a partir de una minuciosa investigación histórica . El 5 de febrero se emitirá en TV3 .","['lucharon', 'republica', 'intento', 'reconquistar', 'mallorca', 'apresadas', 'ejecutadas', 'franquismo', 'documental', 'milicianas', 'estrena', 'martes', 'matadero', 'madrid', 'recupera', 'historias', 'vida', 'partir', 'minuciosa', 'investigacion', 'historica', 'five', 'febrero', 'emitira', 'tv3']",1
Ernest Maragall de ERC superaría con un edil a Ada Colau de Barcelona en Comú,"El pacto entre ellos será necesario para alcanzar una mayoría de gobierno en el Ayuntamiento de Barcelona, según una encuesta de La Vanguardia.",12/05/2019,"el pact entre ellos ser necesari par alcanz una mayor de gobiern en el ayunt de barcelon , segun una encuest de la vanguardi . El pacto entre ellos será necesario para alcanzar una mayoría de gobierno en el Ayuntamiento de Barcelona , según una encuesta de La Vanguardia .","['pacto', 'necesario', 'alcanzar', 'mayoria', 'gobierno', 'ayuntamiento', 'barcelona', 'segun', 'encuesta', 'vanguardia']",1
El Gobierno vasco busca salvar los últimos Presupuestos de la legislatura,"El consejero de Hacienda, Pedro Azpiazu, ha abierto las negociaciones con Elkarrekin Iniciativa vers per Catalunya, aunque no descarta buscar acuerdos con otras formaciones. El Iniciativa vers per Catalunya aceptará finalmente reunirse con el Ejecutivo, aunque hay diferencias insalvables.",16/11/2019,"el consejer de haciend , pedr azpiazu , ha abiert las negoci con elkarrekin inici vers per cataluny , aunqu no descart busc acuerd con otras formacion . el inici vers per cataluny acept final reun con el ejecut , aunqu hay diferent insalv . El consejero de Hacienda , Pedro Azpiazu , ha abierto la negociaciones con Elkarrekin Iniciativa vers per Catalunya , aunque no descarta buscar acuerdos con otras formaciones . El Iniciativa vers per Catalunya aceptará finalmente reunirse con el Ejecutivo , aunque hay diferencias insalvables .","['consejero', 'hacienda', 'pedro', 'azpiazu', 'abierto', 'negociaciones', 'elkarrekin', 'iniciativa', 'vers', 'per', 'catalunya', 'aunque', 'descarta', 'buscar', 'acuerdos', 'formaciones', 'iniciativa', 'vers', 'per', 'catalunya', 'aceptara', 'finalmente', 'reunirse', 'ejecutivo', 'aunque', 'diferencias', 'insalvables']",1
Unidas Podemos y sus aliados presionan al PSOE para proteger a familias y trabajadores desde el Gobierno,"Dirigentes del espacio confederal salen en tromba a las redes sociales a presionar al Ejecutivo. Antes, la ministra de Trabajo y la alcaldesa de Barcelona reforzaron la idea lanzada el sábado por el vicepresidente segundo, Pablo Iglesias: en esta crisis no puede ocurrir lo mismo que en 2008, y por eso apremian las medidas para los más vulnerables. Previsiblemente el Consejo de Ministros del martes aprobará nuevas medidas enfocadas a estos colectivos.",15/03/2020,"dirigent del espaci confederal sal en tromb a las red social a presion al ejecut . antes , la ministr de trabaj y la alcaldes de barcelon reforz la ide lanz el sab por el vicepresident segund , pabl iglesi : en esta crisis no pued ocurr lo mism que en 2008 , y por eso apremi las med par los mas vulner . previs el consej de ministr del mart aprob nuev med enfoc a estos colect . Dirigentes del espacio confederal salen en tromba a la redes sociales a presionar al Ejecutivo . Antes , la ministra de Trabajo y la alcaldesa de Barcelona reforzaron la idea lanzada el sábado por el vicepresidente segundo , Pablo Iglesias : en esta crisis no puede ocurrir lo mismo que en 2008 , y por eso apremian la medidas para los más vulnerables . Previsiblemente el Consejo de Ministros del martes aprobará nuevas medidas enfocadas a estos colectivos .","['dirigentes', 'espacio', 'confederal', 'salen', 'tromba', 'redes', 'sociales', 'presionar', 'ejecutivo', 'ministra', 'trabajo', 'alcaldesa', 'barcelona', 'reforzaron', 'idea', 'lanzada', 'sabado', 'vicepresidente', 'segundo', 'pablo', 'iglesias', 'crisis', 'puede', 'ocurrir', 'mismo', 'two thousand and eight', 'apremian', 'medidas', 'vulnerables', 'previsiblemente', 'consejo', 'ministros', 'martes', 'aprobara', 'nuevas', 'medidas', 'enfocadas', 'colectivos']",1
Unidas Podemos alerta de que el PSOE quiere aprobar la reforma laboral con Cs para derechizar el resto de la legislatura,"En el espacio confederal preocupa que los socialistas traten de cambiar de socios parlamentarios aprovechando la tramitación de la reforma laboral, una de las medidas estrella del Ejecutivo. Se constatan avances en las negociaciones con ERC y PNV en cuestiones que no modificarían el acuerdo con sindicatos y patronales.",24/01/2022,"en el espaci confederal preocup que los social trat de cambi de soci parlamentari aprovech la tramit de la reform laboral , una de las med estrell del ejecut . se constat avanc en las negoci con erc y pnv en cuestion que no modific el acuerd con sindicat y patronal . En el espacio confederal preocupa que los socialistas traten de cambiar de socios parlamentarios aprovechando la tramitación de la reforma laboral , una de la medidas estrella del Ejecutivo . Se constatan avances en la negociaciones con ERC y PNV en cuestiones que no modificarían el acuerdo con sindicatos y patronales .","['espacio', 'confederal', 'preocupa', 'socialistas', 'traten', 'cambiar', 'socios', 'parlamentarios', 'aprovechando', 'tramitacion', 'reforma', 'laboral', 'medidas', 'estrella', 'ejecutivo', 'constatan', 'avances', 'negociaciones', 'erc', 'pnv', 'cuestiones', 'modificarian', 'acuerdo', 'sindicatos', 'patronales']",1
El Gobierno blinda la luna de miel de los reyes y la deja fuera de la Ley de Transparencia,"La Secretaría General de Presidencia, encargada de tramitar las solicitudes oficiales sobre Casa Real, rechaza dar datos concretos sobre el cuestionado viaje de los entonces príncipes en 2004. Alega que la solicitud formulada por Público escapa de los límites marcados por esa normativa en lo relacionado con la monarquía.",21/07/2020,"la secret general de president , encarg de tramit las solicitud oficial sobr cas real , rechaz dar dat concret sobr el cuestion viaj de los entonc princip en 2004 . aleg que la solicitud formul por public escap de los limit marc por esa normat en lo relacion con la monarqu . La Secretaría General de Presidencia , encargada de tramitar la solicitude oficiales sobre Casa Real , rechaza dar datos concretos sobre el cuestionado viaje de los entonces príncipes en 2004 . Alega que la solicitud formulada por Público escapa de los límites marcados por esa normativa en lo relacionado con la monarquía .","['secretaria', 'general', 'presidencia', 'encargada', 'tramitar', 'solicitudes', 'oficiales', 'casa', 'real', 'rechaza', 'dar', 'datos', 'concretos', 'cuestionado', 'viaje', 'entonces', 'principes', 'two thousand and four', 'alega', 'solicitud', 'formulada', 'publico', 'escapa', 'limites', 'marcados', 'normativa', 'relacionado', 'monarquia']",0
Jordi Xuclà dice que quiere subir las pensiones pero que 'el dinero no nace de los árboles',La ministra de Defensa critica además la demagogia de quienes piden un incremento de las pensiones pero menos gasto militar porque todos queremos seguridad.,13/03/2018,la ministr de defens critic ademas la demagogi de quien pid un increment de las pension per men gast milit porqu tod quer segur . La ministra de Defensa critica además la demagogia de quienes piden un incremento de la pensiones pero menos gasto militar porque todos queremos seguridad .,"['ministra', 'defensa', 'critica', 'ademas', 'demagogia', 'piden', 'incremento', 'pensiones', 'menos', 'gasto', 'militar', 'queremos', 'seguridad']",1
El Congreso echa a andar con la incógnita del papel que jugará la ultraderecha en la Cámara,"El martes se celebra la sesión constitutiva de las Cortes, donde se elige una Mesa del Congreso en la que podría irrumpir Vox. Los de Abascal podrían ganar fuerza si el PP lleva a cabo una cooperación parlamentaria con la extrema derecha.",01/12/2019,"el mart se celebr la sesion constitut de las cort , dond se elig una mes del congres en la que podr irrump vox . los de abascal podr gan fuerz si el pp llev a cab una cooper parlamentari con la extrem derech . El martes se celebra la sesión constitutiva de la Cortes , donde se elige una Mesa del Congreso en la que podría irrumpir Vox . Los de Abascal podrían ganar fuerza si el PP lleva a cabo una cooperación parlamentaria con la extremum derecha .","['martes', 'celebra', 'sesion', 'constitutiva', 'cortes', 'elige', 'mesa', 'congreso', 'podria', 'irrumpir', 'vox', 'abascal', 'podrian', 'ganar', 'fuerza', 'si', 'pp', 'lleva', 'cabo', 'cooperacion', 'parlamentaria', 'extrema', 'derecha']",1
La exconsellera Dolors Bassa vuelve a la cárcel tras visitar a su madre en un hospital de Girona,"La política, en prisión preventiva tras ser procesada por rebelión en la causa del procés catalán, recibió este viernes un permiso extraordinario de la Sala de Vacaciones del Tribunal Supremo (TS) para poder salir este sábado.",25/08/2018,"la polit , en prision prevent tras ser proces por rebelion en la caus del proces catalan , recib este viern un permis extraordinari de la sal de vacacion del tribunal suprem ( ts ) par pod sal este sab . La política , en prisión preventiva tras ser procesada por rebelión en la causa del procés catalán , recibió este viernes un permiso extraordinario de la Sala de Vacaciones del Tribunal Supremo ( TS ) para poder salir este sábado .","['politica', 'prision', 'preventiva', 'tras', 'ser', 'procesada', 'rebelion', 'causa', 'proces', 'catalan', 'recibio', 'viernes', 'permiso', 'extraordinario', 'sala', 'vacaciones', 'tribunal', 'supremo', 'ts', 'poder', 'salir', 'sabado']",1
El fiscal retira la petición de cárcel al fotógrafo Albert García y lo rebaja a multa,El fotoperiodista defiende su inocencia y acusa a varios agentes que han declarado en el juicio de incurrir en falso testimonio. El caso queda visto para sentencia.,14/10/2021,el fotoperiod defiend su inocent y acus a vari agent que han declar en el juici de incurr en fals testimoni . el cas qued vist par sentenci . El fotoperiodista defiende su inocencia y acusa a varios agentes que han declarado en el juicio de incurrir en falso testimonio . El caso queda visto para sentencia .,"['fotoperiodista', 'defiende', 'inocencia', 'acusa', 'varios', 'agentes', 'declarado', 'juicio', 'incurrir', 'falso', 'testimonio', 'caso', 'queda', 'visto', 'sentencia']",1
Manifestación a favor de Díaz Pablo Echenique tras las últimas noticias sobre la guerra del BNG,Los seguidores de la presidenta autonómica se concentran frente a Génova.,17/02/2022,los seguidor de la president autonom se concentr frent a genov . Los seguidores de la presidenta autonómica se concentran frente a Génova .,"['seguidores', 'presidenta', 'autonomica', 'concentran', 'frente', 'genova']",1
La guerra en Ucrania aprieta pero no ahoga al Gobierno de coalición,"La tensión es máxima entre el PSOE y Unidas Podemos sobre la posición en el envío de armamento a la resistencia ucraniana, pero en ambas partes coinciden en salvar la coalición. Podemos rebaja el tono de las críticas a las socialistas después de que las de Pedro Sánchez evitaran entrar en el cuerpo a cuerpo con la formación liderada por Ione Belarra.",07/03/2022,"la tension es maxim entre el pso y unid pod sobr la posicion en el envi de armament a la resistent ucranian , per en ambas part coincid en salv la coalicion . pod rebaj el ton de las critic a las social despues de que las de pedr sanchez evit entrar en el cuerp a cuerp con la formacion lider por ion belarr . La tensión e máxima entre el PSOE y Unidas Podemos sobre la posición en el envío de armamento a la resistencia ucraniana , pero en ambas partes coinciden en salvar la coalición . Podemos rebaja el tono de la críticas a la socialistas después de que la de Pedro Sánchez evitaran entrar en el cuerpo a cuerpo con la formación liderada por Ione Belarra .","['tension', 'maxima', 'psoe', 'unidas', 'podemos', 'posicion', 'envio', 'armamento', 'resistencia', 'ucraniana', 'ambas', 'partes', 'coinciden', 'salvar', 'coalicion', 'podemos', 'rebaja', 'tono', 'criticas', 'socialistas', 'despues', 'pedro', 'sanchez', 'evitaran', 'entrar', 'cuerpo', 'cuerpo', 'formacion', 'liderada', 'ione', 'belarra']",1
Vox llena Colón y critica la 'inutilidad' del PP y el 'oportunismo' de Ciudadanos con Catalunya,La protagonista de la concentración ha sido una gran enseña nacional de 1.000 metros cuadrados que ha llegado portada por 300 voluntarios.,26/10/2019,la protagon de la concentr ha sid una gran enseñ nacional de 1.000 metr cuadr que ha lleg port por 300 voluntari . La protagonista de la concentración ha sido una gran enseña nacional de 1.000 metro cuadrados que ha llegado portada por 300 voluntarios .,"['protagonista', 'concentracion', 'sido', 'gran', 'ensena', 'nacional', 'one thousand', 'metros', 'cuadrados', 'llegado', 'portada', 'three hundred', 'voluntarios']",1
Torrent aplaza el pleno del Parlament ante el bloqueo por los diputados suspendidos,"PSOE y JxCat anunciaban un acuerdo para desencallar la situación a primera hora de la tarde, pero los letrados expresaron sus reticencias y el debate en el seno de la Mesa volvió a eternizarse.",04/10/2018,"pso y jxcat anunci un acuerd par desencall la situacion a primer hor de la tard , per los letr expres sus reticent y el debat en el sen de la mes volv a eterniz . PSOE y JxCat anunciaban un acuerdo para desencallar la situación a primera hora de la tarde , pero los letrados expresaron sus reticencias y el debate en el seno de la Mesa volvió a eternizarse .","['psoe', 'jxcat', 'anunciaban', 'acuerdo', 'desencallar', 'situacion', 'primera', 'hora', 'tarde', 'letrados', 'expresaron', 'reticencias', 'debate', 'seno', 'mesa', 'volvio', 'eternizarse']",1
El hermano de Isabel Díaz Ayuso no se presenta a la comisión de investigación del Ayuntamiento de Madrid sobre el espionaje,"Tanto el alcalde de Madrid, José Luis Martínez-Almeida, como la presidenta regional habían dejado claro que la presencia de Tomás Díaz Ayuso era innecesaria.",25/04/2022,"tant el alcald de madr , jos luis martinez-alm , com la president regional hab dej clar que la presenci de tomas diaz ayus era innecesari . Tanto el alcalde de Madrid , José Luis Martínez-Almeida , como la presidenta regional habían dejado claro que la presencia de Tomás Díaz Ayuso era innecesaria .","['alcalde', 'madrid', 'jose', 'luis', 'martinezalmeida', 'presidenta', 'regional', 'dejado', 'claro', 'presencia', 'tomas', 'diaz', 'ayuso', 'innecesaria']",1
Marlaska dice que 'ningún guardia civil va a salir de Navarra' tras el traspaso de Tráfico a la Policía Foral,Dicha competencia estará ahora gestionada por la Policía Foral como consecuencia de una de las medidas recogidas en el pacto entre el PSOE y el PNV para la investidura. Asociaciones de la Guardia Civil han mostrado preocupación por el cambio.,02/01/2020,dich competent estar ahor gestion por la polic foral com consecuent de una de las med recog en el pact entre el pso y el pnv par la investidur . asoci de la guardi civil han mostr preocup por el cambi . Dicha competencia estará ahora gestionada por la Policía Foral como consecuencia de una de la medidas recogidas en el pacto entre el PSOE y el PNV para la investidura . Asociaciones de la Guardia Civil han mostrado preocupación por el cambio .,"['dicha', 'competencia', 'ahora', 'gestionada', 'policia', 'foral', 'consecuencia', 'medidas', 'recogidas', 'pacto', 'psoe', 'pnv', 'investidura', 'asociaciones', 'guardia', 'civil', 'mostrado', 'preocupacion', 'cambio']",0
"El portavoz de Coalición Canaria en El Ejido carga contra la izquierda: 'En tiempos de rojos, hambre y piojos'",Juan José Bonilla vertió estas polémicas declaraciones en el pleno del Ayuntamiento de la localidad almeriense donde la formación de ultraderecha gobierna en coalición con el Iniciativa vers per Catalunya.,01/10/2019,juan jos bonill vert estas polem declar en el plen del ayunt de la local almeriens dond la formacion de ultraderech gobiern en coalicion con el inici vers per cataluny . Juan José Bonilla vertió estas polémicas declaraciones en el pleno del Ayuntamiento de la localidad almeriense donde la formación de ultraderecha gobierna en coalición con el Iniciativa vers per Catalunya .,"['juan', 'jose', 'bonilla', 'vertio', 'polemicas', 'declaraciones', 'pleno', 'ayuntamiento', 'localidad', 'almeriense', 'formacion', 'ultraderecha', 'gobierna', 'coalicion', 'iniciativa', 'vers', 'per', 'catalunya']",1
